 4.715404E+2	 5.065900E+1
 4.709992E+2	 5.072800E+1
 4.704539E+2	 5.078900E+1
 4.698959E+2	 5.085200E+1
 4.693588E+2	 5.091700E+1
 4.688072E+2	 5.097900E+1
 4.682452E+2	 5.104200E+1
 4.677531E+2	 5.110600E+1
 4.671692E+2	 5.116900E+1
 4.666504E+2	 5.123400E+1
 4.660981E+2	 5.129700E+1
 4.655669E+2	 5.135900E+1
 4.650282E+2	 5.141900E+1
 4.644958E+2	 5.148400E+1
 4.639923E+2	 5.154600E+1
 4.634547E+2	 5.161000E+1
 4.629237E+2	 5.167100E+1
 4.624040E+2	 5.173400E+1
 4.618773E+2	 5.179600E+1
 4.613812E+2	 5.186000E+1
 4.608492E+2	 5.192000E+1
 4.603390E+2	 5.198400E+1
 4.598496E+2	 5.204600E+1
 4.592960E+2	 5.210900E+1
 4.588278E+2	 5.217200E+1
 4.583033E+2	 5.223000E+1
 4.577713E+2	 5.229300E+1
 4.572867E+2	 5.235200E+1
 4.567897E+2	 5.241400E+1
 4.562874E+2	 5.247700E+1
 4.557652E+2	 5.254000E+1
 4.552915E+2	 5.259800E+1
 4.548107E+2	 5.266200E+1
 4.542880E+2	 5.272400E+1
 4.538037E+2	 5.278700E+1
 4.532831E+2	 5.284800E+1
 4.528208E+2	 5.290600E+1
 4.523385E+2	 5.296600E+1
 4.518506E+2	 5.302700E+1
 4.513721E+2	 5.309100E+1
 4.508883E+2	 5.314700E+1
 4.504259E+2	 5.321000E+1
 4.499055E+2	 5.327100E+1
 4.494511E+2	 5.333100E+1
 4.489743E+2	 5.339100E+1
 4.485011E+2	 5.345200E+1
 4.480277E+2	 5.351100E+1
 4.475757E+2	 5.357300E+1
 4.470924E+2	 5.363200E+1
 4.466218E+2	 5.369100E+1
 4.461535E+2	 5.375000E+1
 4.456906E+2	 5.381000E+1
 4.452465E+2	 5.387300E+1
 4.447702E+2	 5.393400E+1
 4.443185E+2	 5.399300E+1
 4.438625E+2	 5.405100E+1
 4.434141E+2	 5.411300E+1
 4.429335E+2	 5.417100E+1
 4.424830E+2	 5.423200E+1
 4.420276E+2	 5.429100E+1
 4.415676E+2	 5.434900E+1
 4.411638E+2	 5.440700E+1
 4.406626E+2	 5.446700E+1
 4.402156E+2	 5.452700E+1
 4.397711E+2	 5.458800E+1
 4.393416E+2	 5.464700E+1
 4.389078E+2	 5.470600E+1
 4.384576E+2	 5.476500E+1
 4.380056E+2	 5.482200E+1
 4.375879E+2	 5.488200E+1
 4.371631E+2	 5.494100E+1
 4.367224E+2	 5.500000E+1
 4.362886E+2	 5.505800E+1
 4.358510E+2	 5.511500E+1
 4.353999E+2	 5.517700E+1
 4.349462E+2	 5.523500E+1
 4.345674E+2	 5.529400E+1
 4.341120E+2	 5.535000E+1
 4.337206E+2	 5.541200E+1
 4.332559E+2	 5.546700E+1
 4.328367E+2	 5.552800E+1
 4.324437E+2	 5.558700E+1
 4.319806E+2	 5.564400E+1
 4.315808E+2	 5.570400E+1
 4.311384E+2	 5.576000E+1
 4.307532E+2	 5.581800E+1
 4.303415E+2	 5.587500E+1
 4.298751E+2	 5.593400E+1
 4.294926E+2	 5.599400E+1
 4.290687E+2	 5.605100E+1
 4.286470E+2	 5.610700E+1
 4.282628E+2	 5.616700E+1
 4.278468E+2	 5.622300E+1
 4.274677E+2	 5.628300E+1
 4.270289E+2	 5.634000E+1
 4.266386E+2	 5.639800E+1
 4.262237E+2	 5.645600E+1
 4.258316E+2	 5.651200E+1
